amount,hour,distance_from_home_km,distance_from_last_transaction_km,is_foreign,is_new_device,failed_logins_24h,transactions_last_1h,avg_amount_30d,account_age_days,merchant_risk,velocity_ratio,is_fraud
2282.3,2,9.77,27.83,0,0,1,2,1219.5,2711,0.156,2.618,0
6423.41,12,26.36,11.68,0,0,0,1,1539.25,2848,0.163,5.004,0
1274.84,20,9.48,12.53,0,0,0,4,1701.58,1274,0.339,1.348,0
9209.59,10,13.96,9.63,0,0,2,0,1392.77,1037,0.167,6.608,0
692.42,14,2.46,21.45,0,1,0,1,658.79,125,0.113,1.259,0
5687.01,10,2.51,1.0,0,0,0,2,4968.12,2019,0.108,1.602,0
4491.48,1,19.51,8.03,0,0,1,0,424.83,3432,0.342,10.548,0
1296.56,17,16.58,17.23,0,0,2,1,957.51,2979,0.107,1.623,0
302.72,20,46.32,5.05,0,0,0,1,881.24,2310,0.226,0.412,0
491.9,8,11.32,38.31,0,0,0,4,1306.57,2796,0.534,0.677,0
128.49,23,42.5,8.57,0,0,0,1,5332.48,3297,0.211,0.029,0
2426.37,23,5.4,45.39,1,0,0,3,1556.43,1816,0.238,2.493,1
2152.32,9,10.47,34.57,0,1,0,1,485.46,3362,0.19,5.309,1
1449.85,15,30.55,19.79,0,0,1,1,1568.9,1234,0.21,1.108,0
1184.75,21,44.73,35.05,1,0,0,1,1001.1,3125,0.111,1.419,1
5206.13,17,2.59,12.0,0,0,0,3,1526.37,2148,0.064,5.454,0
1804.07,7,96.44,29.71,0,0,0,0,1603.13,1733,0.072,1.125,0
769.2,21,75.81,14.02,0,1,0,3,1662.64,812,0.155,0.74,0
1551.89,10,30.98,5.96,0,0,0,0,2716.46,2373,0.101,0.571,0
10378.64,20,10.95,11.36,1,0,0,2,438.23,627,0.257,33.081,1
2495.31,16,43.92,16.46,0,0,0,1,658.62,1249,0.355,4.54,0
906.94,15,7.6,8.79,0,0,0,4,1390.41,67,0.168,1.173,0
1281.17,13,22.56,27.25,0,0,0,1,314.02,678,0.17,4.88,0
2128.94,7,30.08,13.14,0,1,0,1,500.25,2375,0.269,5.097,0
879.11,17,57.98,20.87,0,0,0,0,1846.88,2926,0.175,0.476,0
804.69,17,31.34,16.43,0,0,0,1,1662.42,565,0.182,0.581,0
1324.35,5,9.11,6.28,0,0,0,0,1207.68,216,0.245,1.096,0
6118.61,11,29.31,29.24,0,0,0,0,225.42,1517,0.107,27.023,0
2954.18,21,29.9,10.9,0,0,0,3,1588.35,2263,0.351,2.974,0
889.33,1,12.38,5.99,0,0,0,2,1553.08,2475,0.02,0.801,0
3193.95,12,21.21,7.81,0,0,1,2,970.25,189,0.077,4.604,0
1350.96,12,25.62,9.23,0,0,0,0,516.81,2431,0.282,2.609,0
1890.48,14,11.05,25.58,0,0,0,1,2306.23,2247,0.444,0.983,0
1726.11,7,37.1,5.39,0,0,0,1,3799.61,1840,0.346,0.545,0
162.35,1,24.96,13.5,0,0,0,2,701.18,963,0.25,0.324,0
63.6,3,28.17,5.2,0,0,0,3,1376.5,223,0.254,0.074,0
1680.12,14,9.03,41.72,0,0,0,1,1250.88,2393,0.347,1.61,0
570.86,17,48.87,7.47,0,0,0,1,2147.91,3461,0.163,0.319,0
260.01,14,28.71,28.39,0,0,0,0,340.17,2016,0.339,0.762,0
588.74,0,24.02,24.93,0,0,2,2,852.23,1280,0.549,0.966,0
3376.66,7,64.13,16.15,0,0,0,5,668.43,1824,0.015,10.088,0
1915.68,9,26.44,21.68,0,0,0,2,481.52,1148,0.085,5.558,0
2897.96,18,8.36,4.36,0,0,0,3,930.61,3581,0.235,4.977,1
2107.16,2,15.88,1.77,0,0,0,4,2078.29,1982,0.267,1.824,0
534.41,17,50.17,53.83,0,0,1,1,1699.46,40,0.089,0.377,0
2911.85,5,26.71,0.24,0,0,1,0,341.92,1237,0.105,8.491,1
2406.05,3,8.79,29.99,0,0,0,1,1441.68,3053,0.07,2.001,0
1190.96,0,1.47,1.54,0,0,0,1,1193.26,803,0.223,1.197,0
1420.61,18,29.92,44.3,0,0,0,1,330.58,92,0.087,5.141,0
2958.58,14,18.29,27.28,0,0,1,2,547.97,2696,0.21,7.545,0
633.05,13,28.05,39.62,0,1,0,0,2067.39,1811,0.177,0.306,0
3975.41,18,15.24,20.95,0,0,0,0,1899.23,3066,0.241,2.092,0
2356.88,6,48.34,23.54,0,0,0,0,1098.02,1238,0.209,2.145,0
1342.46,6,26.01,12.92,1,0,1,0,335.29,1415,0.041,3.992,0
6193.38,13,16.75,12.77,0,0,0,0,1067.67,1503,0.195,5.795,0
367.11,12,45.72,28.03,0,0,0,4,3274.73,1726,0.172,0.202,0
845.4,15,4.88,5.18,0,0,0,0,1313.39,777,0.181,0.643,0
677.05,6,14.94,7.75,1,0,1,1,824.37,2902,0.273,0.984,0
1916.18,4,22.45,6.62,0,0,1,1,1306.94,89,0.184,1.758,0
4369.54,16,3.18,10.26,0,0,0,4,532.31,2337,0.091,14.748,0
501.19,18,14.32,27.2,0,0,0,1,889.2,1274,0.138,0.676,0
36515.72,15,13.93,16.32,0,0,0,1,1256.97,2659,0.101,34.833,0
690.38,10,22.61,10.31,0,0,0,0,966.48,3490,0.308,0.714,0
1921.16,13,28.19,30.59,0,0,1,1,425.4,1553,0.088,5.407,0
1343.03,5,8.84,10.39,0,0,0,0,1051.45,2862,0.316,1.276,0
1402.7,3,10.81,37.9,0,0,0,1,1325.51,448,0.431,1.269,0
606.43,12,12.87,22.76,0,0,0,0,585.87,2547,0.038,1.033,0
3895.38,3,6.74,5.05,0,0,0,1,1999.97,651,0.14,2.336,0
570.25,21,6.9,12.15,0,0,0,2,1328.66,2285,0.076,0.6,0
228.39,8,27.02,12.12,0,0,0,0,3330.59,1955,0.115,0.069,0
436.16,9,32.41,6.68,0,0,0,2,382.39,2921,0.132,1.593,0
5683.46,18,11.03,11.96,0,1,0,3,1738.36,1674,0.291,5.228,0
4677.27,7,44.05,21.4,0,0,1,2,759.78,1401,0.375,8.607,0
179.97,7,14.47,7.73,0,0,1,0,538.17,2950,0.128,0.334,0
3022.17,4,7.53,21.0,0,0,0,2,2574.85,908,0.191,1.643,0
184.58,15,29.86,9.96,0,1,0,1,2071.77,3631,0.143,0.107,0
1303.45,9,61.86,12.64,0,0,0,4,1858.65,2510,0.054,1.262,0
400.31,23,13.29,29.04,1,0,2,3,2016.84,2616,0.022,0.317,0
3264.24,12,7.54,17.39,0,0,2,1,1173.16,30,0.063,3.336,0
2332.42,22,36.83,44.86,0,0,0,2,1574.46,1899,0.176,2.073,0
3567.35,5,21.43,25.99,0,1,0,3,2276.1,1000,0.018,2.507,0
997.01,7,37.13,3.38,0,0,0,2,1516.55,2678,0.235,0.92,0
1106.18,10,3.42,7.05,1,0,0,2,674.26,3589,0.279,2.293,0
299.09,8,13.49,3.37,0,1,0,1,736.26,1102,0.19,0.487,0
477.95,7,20.3,10.24,0,0,0,1,1733.55,2996,0.204,0.331,1
3458.3,23,24.42,8.46,0,0,0,0,733.65,3240,0.157,4.707,0
1933.84,14,51.94,39.88,0,0,0,2,1422.82,542,0.091,1.901,0
1486.73,13,5.55,6.76,0,0,0,1,370.24,3245,0.41,4.806,0
4732.05,18,22.79,34.85,0,0,1,0,1905.98,506,0.453,2.481,0
364.99,14,28.8,46.32,0,0,0,3,555.81,681,0.324,1.049,1
2752.18,13,32.81,26.19,0,0,2,1,1891.56,2092,0.15,1.745,1
411.93,10,13.8,17.46,0,0,0,1,1270.93,3556,0.373,0.389,0
5871.55,2,27.3,6.26,0,0,0,2,867.29,1766,0.107,9.467,0
2308.78,2,13.35,3.5,0,0,0,3,1347.89,2862,0.146,2.739,1
3513.97,0,9.0,2.51,1,0,0,2,535.34,2556,0.031,9.172,1
664.05,0,10.17,18.16,0,1,0,1,800.65,2271,0.536,0.994,0
11873.9,20,18.88,5.9,0,1,0,0,413.84,2218,0.45,28.623,0
9882.87,13,25.59,10.88,0,0,0,0,1796.26,3568,0.162,5.499,0
2059.83,19,41.08,33.94,0,0,0,4,890.91,1671,0.098,4.157,0
4338.4,8,32.84,18.81,1,1,0,0,822.21,3288,0.065,5.27,0
990.4,16,23.84,11.93,0,0,0,0,890.43,260,0.18,1.111,0
376.73,12,36.24,26.59,1,0,0,0,295.98,2067,0.132,1.269,0
2968.44,5,12.85,3.88,0,1,0,0,884.86,1085,0.15,3.351,0
534.16,22,16.52,17.24,0,0,1,0,2167.56,3349,0.217,0.246,0
4965.26,12,59.13,0.97,0,0,0,0,561.29,2256,0.172,8.83,0
3819.44,22,26.72,11.84,0,0,0,1,2180.22,3081,0.075,2.101,0
1694.63,10,7.79,11.74,0,0,2,1,6388.07,1986,0.347,0.318,0
1602.46,5,4.42,43.78,0,0,0,1,675.43,2616,0.331,2.843,0
3602.16,23,26.82,31.48,0,0,0,1,566.75,1987,0.384,7.614,0
1762.63,22,0.97,12.77,0,0,0,1,1715.89,1116,0.062,1.232,0
893.85,22,5.89,6.78,0,0,0,2,1459.07,3354,0.061,0.857,0
294.56,0,53.54,12.78,0,0,0,0,2401.55,3448,0.138,0.123,0
3494.34,6,10.69,12.04,0,0,0,1,541.36,3137,0.47,7.731,0
1932.25,16,34.0,3.41,0,0,0,0,993.75,1258,0.276,1.942,0
21071.15,10,2.84,1.56,0,1,0,0,3562.62,1036,0.146,5.913,1
1216.93,5,17.25,6.48,0,0,1,3,771.74,1988,0.127,2.52,0
1811.73,6,15.58,13.9,0,0,0,1,2629.02,1823,0.332,0.827,0
1854.75,5,10.0,6.12,0,0,0,1,1793.85,321,0.079,1.24,0
2567.68,12,2.38,7.35,0,0,0,2,1134.54,1960,0.359,3.166,0
509.34,10,21.13,53.53,0,0,0,1,503.41,1805,0.382,1.212,0
1239.9,11,43.61,27.17,0,0,1,0,570.41,3203,0.184,2.17,0
3064.56,4,42.07,13.59,0,0,1,4,421.46,1863,0.305,13.057,0
960.29,23,26.12,23.3,0,0,0,2,1840.13,2546,0.181,0.73,0
2951.85,19,25.42,40.03,0,0,0,1,10488.44,754,0.344,0.338,0
1475.45,1,40.12,14.85,0,0,0,1,366.07,596,0.318,4.823,0
2001.94,5,24.08,20.8,0,0,0,2,504.79,1737,0.33,5.541,0
4234.99,22,29.62,13.0,0,0,0,0,918.28,402,0.17,4.607,0
1067.04,23,24.78,12.98,0,0,0,1,320.85,108,0.446,3.978,0
313.61,13,11.26,3.32,0,0,1,1,430.78,3074,0.261,0.872,0
1026.24,17,34.34,6.6,1,0,1,0,2384.76,667,0.05,0.43,0
586.66,7,19.8,22.8,0,1,0,0,1533.86,1682,0.302,0.382,0
159.85,13,20.48,11.1,0,0,0,2,857.69,823,0.051,0.261,0
1203.9,20,14.14,1.91,0,0,0,0,357.82,3523,0.012,3.355,0
1634.4,4,4.33,5.49,0,0,0,1,1716.86,3411,0.326,1.142,0
3717.33,6,31.85,7.52,0,0,0,0,363.13,934,0.19,10.209,0
428.67,18,32.38,25.74,0,0,0,1,561.51,345,0.075,0.914,0
1463.41,11,22.28,4.71,0,1,0,3,1325.29,1130,0.061,1.765,0
4138.51,14,25.81,2.04,0,0,0,0,751.93,1569,0.131,5.497,0
753.97,20,20.14,4.69,0,0,2,2,465.9,812,0.143,2.261,0
2289.8,5,11.1,17.58,1,1,0,0,822.79,3649,0.053,2.78,0
6619.12,23,19.77,20.1,0,0,0,1,2411.15,3447,0.037,3.293,0
208.01,2,13.14,2.92,0,1,0,2,358.64,435,0.161,0.81,0
1759.27,21,38.26,57.13,0,0,1,1,1885.24,513,0.028,1.119,0
4285.06,23,90.19,11.08,1,0,0,2,839.43,3628,0.205,7.138,0
943.21,15,47.43,10.16,0,0,1,2,974.39,992,0.134,1.354,0
5360.22,13,48.15,34.74,0,0,1,3,489.09,462,0.226,17.5,0
2525.57,0,46.56,1.04,0,0,0,0,457.05,199,0.17,5.514,0
7858.55,14,33.46,7.58,0,1,0,1,1410.61,2319,0.116,6.68,0
2398.18,4,20.56,2.94,0,1,0,1,3206.18,2685,0.173,0.897,0
8540.19,7,34.7,4.69,0,0,1,2,1611.02,410,0.229,7.417,0
1808.04,10,21.46,68.84,0,0,0,0,1104.25,1878,0.201,1.636,0
341.11,6,6.91,3.53,0,0,0,0,461.57,2380,0.153,0.737,0
712.66,6,2.14,11.42,0,0,0,2,242.35,1434,0.232,4.1,0
3708.43,8,29.57,27.99,0,0,0,0,1754.32,388,0.194,2.113,0
3636.18,1,18.78,31.59,0,1,0,2,769.09,3151,0.068,6.61,0
981.81,3,62.9,13.69,0,0,0,3,844.79,1126,0.347,1.857,1
8138.01,1,22.88,9.29,0,0,0,2,5684.65,3370,0.14,2.004,0
940.14,16,34.92,5.96,0,0,0,2,1359.45,803,0.166,0.967,0
2125.96,20,31.13,10.52,0,0,0,3,758.53,2021,0.064,4.478,0
2067.89,19,23.57,4.34,0,1,1,0,628.22,2332,0.272,3.286,1
354.08,6,37.26,3.92,0,0,1,0,1068.64,3153,0.113,0.331,0
1199.32,12,32.22,9.97,0,1,0,1,1510.63,3058,0.477,0.952,0
14477.19,8,11.32,47.55,0,0,0,1,2081.81,1479,0.065,8.341,1
532.58,23,35.73,16.74,0,0,1,2,1407.45,2765,0.199,0.529,0
2502.78,18,11.44,24.68,0,0,0,0,692.69,2894,0.152,3.608,0
422.26,13,20.86,25.43,0,0,0,1,407.16,387,0.034,1.241,0
527.06,6,12.77,21.89,0,0,1,2,4034.06,984,0.452,0.183,0
325.61,6,18.82,19.91,0,0,0,1,7550.38,670,0.043,0.052,0
3432.59,21,13.47,8.78,0,0,0,1,2490.67,2429,0.295,1.653,0
560.38,8,20.69,15.06,0,0,0,2,1543.83,1257,0.182,0.508,0
4757.58,14,1.62,27.34,0,0,0,1,197.05,457,0.138,28.827,0
787.36,12,21.14,34.17,0,0,0,0,1903.07,192,0.184,0.414,0
1522.33,10,15.35,18.59,0,0,0,4,2067.27,247,0.299,1.325,0
2021.07,19,19.34,3.72,0,0,1,0,3939.53,2021,0.205,0.513,0
265.9,22,9.05,13.96,0,0,1,1,1538.92,2022,0.084,0.207,0
1641.97,23,12.96,15.66,0,0,0,0,906.39,3644,0.101,1.81,0
1900.55,7,21.46,21.61,0,0,1,0,2360.9,1718,0.325,0.805,0
4188.16,1,5.67,23.31,0,1,0,1,1980.08,2622,0.121,2.537,0
513.11,13,12.76,7.84,0,1,2,1,643.74,366,0.133,0.955,0
591.69,11,17.36,6.45,0,0,0,1,1360.11,3493,0.037,0.522,0
2590.35,8,21.97,61.26,0,1,1,4,2622.44,119,0.251,1.777,0
5499.39,2,23.68,21.01,0,0,0,2,728.34,612,0.233,10.556,0
740.63,0,10.85,3.81,0,0,0,2,1018.65,2770,0.143,1.017,0
389.47,4,60.24,11.74,0,0,0,1,1395.54,1715,0.098,0.335,0
975.81,10,47.23,4.21,0,0,1,0,1939.43,3406,0.133,0.503,0
486.23,14,21.79,25.24,0,0,1,1,2277.56,2091,0.188,0.256,0
1993.77,11,20.96,8.99,0,0,0,1,1814.23,2368,0.26,1.318,0
454.94,1,7.82,43.7,1,0,0,0,809.88,1042,0.071,0.561,0
3543.62,18,9.74,31.03,0,0,0,2,380.23,1645,0.194,13.013,0
1656.76,14,36.22,7.53,0,0,0,0,2106.4,2253,0.072,0.786,0
3655.91,20,20.2,14.66,0,0,0,0,131.04,3390,0.13,27.688,0
118.71,19,10.9,9.29,0,0,0,1,417.85,1526,0.304,0.34,0
230.87,5,5.14,25.81,0,0,0,1,452.64,2649,0.076,0.611,0
4878.89,0,13.97,12.25,0,0,0,3,1213.9,2967,0.285,6.425,0
652.28,7,9.36,28.04,0,0,0,0,451.65,2104,0.07,1.441,0
309.09,7,14.97,17.07,0,0,0,1,554.62,1831,0.284,0.668,1
1093.68,13,18.07,28.77,0,1,1,1,1437.75,2413,0.131,0.912,0
1706.75,8,25.84,6.21,0,0,0,2,1159.3,115,0.099,2.059,0
1143.66,7,41.9,8.65,0,0,1,0,1096.92,2464,0.162,1.042,0
2138.83,5,15.59,15.43,0,0,0,2,1154.44,2346,0.153,2.592,0
1867.77,11,14.54,11.56,0,0,1,1,2244.19,242,0.044,0.998,0
1772.51,16,48.53,19.43,0,1,1,0,1060.62,3178,0.363,1.67,0
5158.34,14,7.13,21.52,1,0,1,1,2978.21,1568,0.11,2.078,0
1320.57,14,4.05,10.91,0,0,0,2,2016.83,1768,0.299,0.916,0
1282.31,9,22.95,4.58,0,1,0,0,721.85,1529,0.147,1.774,1
2989.35,9,4.59,12.53,0,0,0,5,388.12,2991,0.082,15.365,0
2327.76,3,1.47,15.94,1,1,0,1,903.49,2951,0.225,3.088,0
543.02,6,20.55,32.04,0,0,0,2,177.86,906,0.39,4.25,0
1221.56,16,91.65,15.01,0,0,0,2,801.49,2241,0.112,2.131,0
2076.06,9,19.2,35.65,0,0,0,0,2295.76,1405,0.142,0.904,0
744.84,9,37.55,20.02,0,0,0,2,570.95,855,0.073,1.823,0
781.19,17,26.62,7.12,0,0,0,0,1338.74,3181,0.333,0.583,0
333.13,0,9.28,25.39,1,0,0,1,589.57,3604,0.161,0.677,0
74.98,20,12.36,16.42,0,0,0,0,1025.41,581,0.037,0.073,0
921.42,0,35.41,16.71,1,0,0,0,832.06,1462,0.267,1.106,0
1521.25,6,9.28,12.48,0,0,1,1,937.44,2101,0.171,1.945,0
447.91,16,10.44,33.08,0,0,0,4,211.69,3234,0.175,3.791,0
5312.79,22,7.93,34.61,0,0,0,2,243.84,516,0.095,30.379,0
470.27,16,18.63,29.03,0,1,0,0,3940.21,1219,0.093,0.119,0
3336.01,3,25.53,4.83,0,0,0,0,830.18,518,0.051,4.014,0
2035.85,6,36.44,25.97,0,0,0,1,2402.54,2304,0.323,1.016,0
11805.67,3,28.95,2.07,0,0,0,1,1277.25,2247,0.161,11.083,0
2298.1,9,20.58,9.91,0,0,1,1,3572.73,3007,0.344,0.772,0
315.36,16,11.18,12.57,1,0,0,1,5687.11,2160,0.226,0.067,0
3844.38,20,19.0,14.52,0,0,1,3,602.74,2452,0.095,10.188,0
7314.27,8,6.47,1.87,0,0,0,0,1414.01,2706,0.295,5.169,1
227.65,21,15.94,5.28,0,0,0,1,508.57,3605,0.182,0.536,0
2537.99,6,53.08,9.17,0,0,1,2,2747.8,1413,0.312,1.293,0
3166.29,16,7.35,5.61,0,0,0,3,683.13,383,0.154,7.405,0
1082.66,11,32.85,21.2,0,0,0,2,1878.66,1039,0.04,0.806,0
118.87,12,10.66,3.09,0,0,1,1,1131.56,3607,0.257,0.126,0
996.29,20,26.25,21.73,0,0,1,0,680.22,1669,0.055,1.463,0
749.14,23,9.85,4.25,0,0,1,3,520.34,2841,0.212,2.299,0
6184.34,18,42.79,9.01,0,0,0,2,2879.75,3214,0.086,3.005,0
1225.87,10,10.24,26.58,0,0,0,3,950.75,1556,0.038,2.061,0
886.86,18,40.77,7.1,0,0,1,2,1079.6,3194,0.15,1.149,0
745.08,1,21.21,11.92,0,0,1,2,2851.12,1025,0.344,0.366,0
1855.2,14,35.34,27.6,0,1,0,2,1167.26,1204,0.367,2.223,1
1417.81,23,6.43,14.32,0,0,0,0,3371.55,1142,0.379,0.42,0
607.93,10,6.81,20.32,0,0,2,2,1555.67,3416,0.169,0.547,0
1744.15,13,8.94,12.52,0,1,1,3,1805.44,1111,0.248,1.545,0
767.2,7,18.99,32.1,0,0,1,2,515.98,65,0.305,2.078,0
100.26,7,10.18,5.74,0,0,2,3,3842.54,2154,0.241,0.042,0
2612.4,13,42.69,33.5,0,0,0,3,230.31,699,0.127,18.07,0
2376.02,4,28.09,12.48,0,0,1,1,2509.48,163,0.152,1.136,0
1635.56,19,6.11,6.45,0,0,1,0,759.98,2073,0.102,2.149,0
860.52,2,7.66,51.03,0,0,0,2,1540.23,2551,0.094,0.782,0
1246.31,14,14.77,12.71,0,0,0,1,806.77,507,0.189,1.851,0
3039.0,10,18.46,11.04,0,0,0,2,433.89,1410,0.163,9.783,0
712.08,1,28.8,15.71,0,0,1,1,1330.09,299,0.044,0.642,0
3164.17,4,33.26,11.82,0,0,0,0,451.3,1053,0.408,6.996,0
306.48,16,11.61,8.25,0,0,0,0,3273.8,1153,0.081,0.094,0
1584.72,4,21.37,9.02,0,0,0,1,1282.21,3273,0.37,1.482,0
1374.38,10,38.32,43.72,0,0,0,1,2226.81,616,0.161,0.74,1
3650.74,8,21.68,3.28,0,0,0,2,1134.51,2854,0.025,4.501,0
534.36,15,24.95,20.33,0,0,0,2,512.11,2695,0.328,1.458,1
595.97,13,7.55,5.39,0,0,0,3,754.0,2535,0.16,1.263,0
332.12,22,23.32,30.08,0,0,1,1,1500.83,721,0.332,0.265,0
759.96,20,44.37,4.74,1,0,1,3,1204.1,2751,0.074,1.009,0
1729.21,19,11.95,10.94,0,0,0,1,3273.81,1659,0.186,0.634,0
221.88,9,16.84,9.3,0,0,0,1,1053.5,1220,0.18,0.252,0
860.13,4,36.69,6.12,0,0,0,1,592.24,1323,0.159,1.74,0
2467.08,3,90.51,20.51,0,0,0,1,1844.17,1149,0.16,1.604,0
1208.48,8,10.85,12.85,0,1,0,3,1239.36,1522,0.369,1.559,0
1444.05,8,43.15,17.49,0,0,0,0,3912.29,1020,0.108,0.369,0
297.05,23,23.27,19.37,0,0,0,6,702.55,1516,0.067,0.929,0
1211.91,19,20.6,8.07,0,0,0,1,1050.48,1487,0.337,1.383,0
1378.41,1,35.84,0.95,0,0,0,3,261.71,3626,0.258,8.395,0
1137.14,23,22.99,34.15,0,0,0,2,582.15,1859,0.152,2.73,0
1560.56,0,4.7,33.32,1,0,0,1,1224.92,3459,0.16,1.528,0
983.26,1,44.34,11.72,0,0,1,1,2612.22,1072,0.328,0.452,0
848.92,1,13.32,11.91,1,0,1,0,814.31,2322,0.376,1.041,0
473.54,5,11.41,25.62,0,0,0,2,1504.96,3164,0.156,0.44,0
3549.14,18,40.56,27.61,1,0,1,2,668.66,3025,0.09,7.42,0
392.82,11,18.74,19.53,0,0,0,2,276.47,158,0.185,1.982,0
1568.61,14,23.73,26.14,0,0,0,4,605.6,1913,0.102,4.655,0
8210.73,8,80.62,14.35,0,0,0,1,1347.48,3104,0.192,7.307,0
4029.65,4,33.59,20.63,0,0,0,1,3478.73,857,0.25,1.39,0
2229.13,0,31.56,4.35,0,1,0,1,1995.2,2473,0.351,1.34,0
1719.42,17,7.69,21.95,0,0,0,0,2355.0,2924,0.075,0.73,0
1178.77,13,31.77,15.83,1,0,1,1,2667.15,500,0.051,0.53,0
543.84,18,24.41,19.31,0,0,0,0,2069.18,2874,0.088,0.263,0
1039.16,3,12.24,16.57,1,0,1,1,436.92,1832,0.14,2.848,0
2380.05,17,38.41,18.15,0,1,0,0,2955.98,1106,0.382,0.805,0
1977.75,16,11.99,9.2,0,0,0,1,632.6,224,0.206,3.746,0
2947.53,7,7.01,4.31,0,0,0,4,874.03,2807,0.103,6.063,0
4535.41,10,19.62,29.15,0,0,0,1,582.24,3017,0.601,9.331,0
1143.15,6,19.68,3.67,0,0,0,3,1060.53,868,0.383,1.723,0
1622.71,10,13.22,19.73,0,0,0,0,1822.38,2257,0.346,0.89,0
200.52,5,12.4,11.08,0,0,2,2,750.48,3488,0.207,0.374,0
12787.17,2,25.58,28.15,0,0,0,1,2186.61,793,0.164,7.014,0
885.5,9,7.94,10.11,0,0,0,2,1427.58,3337,0.107,0.868,0
2570.08,21,10.28,2.62,0,1,0,1,1950.85,639,0.116,1.58,0
884.9,1,8.58,23.26,0,1,1,2,3247.58,2541,0.264,0.381,0
864.59,15,60.45,24.32,0,0,1,0,674.47,2511,0.265,1.28,0
1056.8,13,6.56,2.93,1,0,0,0,810.44,408,0.078,1.302,0
385.63,6,38.07,31.15,0,0,1,2,471.95,2088,0.096,1.142,0
112.14,5,53.89,10.8,0,0,0,2,2588.26,1186,0.3,0.061,0
4271.37,14,29.23,6.22,0,0,1,2,2399.33,1314,0.264,2.491,0
2311.62,13,53.6,33.37,0,0,0,2,592.86,3152,0.184,5.45,0
536.01,13,8.0,20.25,0,0,0,1,526.61,1057,0.411,1.219,0
2104.66,0,59.86,7.95,0,1,0,0,1943.8,1096,0.052,1.082,0
3053.16,15,16.57,23.09,0,0,0,1,1551.18,521,0.241,2.36,0
669.8,6,14.56,27.8,0,0,0,0,1838.87,1134,0.087,0.364,1
2022.01,14,43.86,26.14,0,0,1,2,8899.41,2626,0.183,0.318,0
3665.81,0,5.11,13.42,0,0,0,1,827.59,3605,0.044,5.309,0
317.87,0,22.52,4.42,0,0,0,4,729.5,2022,0.287,0.783,0
2283.38,7,42.81,4.33,0,0,1,0,1671.41,2370,0.202,1.365,0
1928.29,16,28.9,15.38,0,0,0,1,1001.06,3171,0.108,2.309,0
8781.92,8,42.42,12.64,1,0,0,0,2411.25,208,0.335,3.641,0
2337.96,21,41.66,14.51,0,0,0,1,1234.01,1546,0.153,2.272,0
888.13,10,5.29,24.76,1,0,0,1,1242.08,1445,0.094,0.857,0
997.06,17,15.78,3.17,1,0,0,2,406.55,2938,0.105,3.425,0
10131.39,4,33.74,41.79,0,0,0,1,2706.15,481,0.158,4.491,0
939.31,14,12.1,33.01,0,0,0,2,2518.92,2287,0.037,0.522,0
2407.02,20,14.93,6.37,0,0,0,2,5926.39,2451,0.485,0.569,0
1055.34,6,62.56,23.42,0,0,0,0,3489.61,1288,0.17,0.302,1
3949.18,18,22.31,9.47,0,0,0,0,375.99,2133,0.292,10.476,0
4149.2,1,20.11,4.94,0,1,0,0,1277.92,2475,0.353,3.244,0
1309.41,19,12.93,29.28,0,0,0,0,575.87,977,0.218,2.27,0
891.8,2,16.78,6.09,0,0,0,3,574.57,1742,0.187,2.479,0
870.78,13,24.38,27.07,0,0,0,2,963.11,2942,0.136,1.264,0
238.11,4,70.72,43.08,0,0,0,2,717.32,3392,0.274,0.464,0
1481.13,15,16.06,6.03,0,0,0,2,432.11,1370,0.088,4.788,0
1451.56,12,26.57,33.51,0,0,0,2,1112.74,800,0.503,1.825,0
592.21,6,15.38,14.82,0,0,0,1,1522.31,2467,0.18,0.467,0
213.83,9,7.69,5.81,1,0,0,2,423.62,3609,0.215,0.705,0
1646.3,8,34.62,17.9,0,0,0,2,1997.43,1178,0.098,1.153,0
1868.0,2,10.96,2.62,0,0,1,3,3742.1,3456,0.402,0.798,0
1987.52,19,38.53,55.53,0,0,0,2,1696.57,3534,0.205,1.639,0
497.73,7,26.39,9.94,0,0,1,2,894.97,2044,0.208,0.778,0
1991.76,13,20.12,9.56,0,0,0,1,1042.97,2069,0.091,2.289,0
1120.37,0,40.39,36.85,0,0,0,1,1122.36,874,0.205,1.197,0
3179.53,18,18.38,75.66,0,0,2,2,1744.75,2392,0.088,2.55,0
505.31,10,19.13,25.27,1,0,0,1,1199.82,632,0.115,0.505,0
4231.04,10,8.91,12.16,1,0,0,2,1147.38,612,0.066,5.158,0
6063.16,10,10.56,5.17,0,0,1,1,2638.32,3625,0.037,2.757,0
1504.29,23,1.6,10.49,0,0,0,0,736.23,845,0.259,2.04,0
2005.55,12,10.83,31.28,0,0,1,0,3384.77,1046,0.124,0.592,0
2933.33,9,9.98,24.95,1,0,0,3,776.79,1485,0.102,6.034,0
480.25,8,20.41,40.69,0,0,0,0,724.3,2512,0.112,0.662,0
823.64,19,1.9,8.29,0,0,0,1,1041.76,3202,0.145,0.948,0
1610.38,17,10.42,13.82,0,0,0,0,500.47,1995,0.196,3.211,0
10166.92,4,47.96,19.46,0,0,0,2,1169.12,1123,0.378,12.164,0
405.0,7,33.06,33.29,0,1,0,2,472.69,1051,0.583,1.197,1
6889.3,2,37.87,21.13,0,0,0,0,1803.94,2577,0.04,3.817,0
1104.09,3,26.76,7.35,0,1,0,0,662.19,2390,0.537,1.665,1
